model,recall,precision
logistic_regression,0.5955947136563877,0.14389101745423585
logistic_regression,0.5947136563876652,0.14419995727408674
logistic_regression,0.5929515418502203,0.1442967409948542
logistic_regression,0.5929515418502203,0.14482461803313967
logistic_regression,0.5929515418502203,0.14532498380479378
logistic_regression,0.5903083700440529,0.14521022973558734
logistic_regression,0.5894273127753304,0.14552969327822493
logistic_regression,0.5885462555066079,0.14585152838427948
logistic_regression,0.586784140969163,0.14592462751971955
logistic_regression,0.586784140969163,0.14647020013195514
logistic_regression,0.5859030837004405,0.1467991169977925
logistic_regression,0.5859030837004405,0.1473194505981391
logistic_regression,0.5841409691629956,0.14743162108072047
logistic_regression,0.5841409691629956,0.14799107142857143
logistic_regression,0.5823788546255506,0.14810665471655837
logistic_regression,0.5806167400881057,0.1481897908702496
logistic_regression,0.5779735682819384,0.14808126410835215
logistic_regression,0.5744493392070484,0.14774529798323136
logistic_regression,0.5726872246696035,0.14782806458949282
logistic_regression,0.5709251101321586,0.14794520547945206
logistic_regression,0.5700440528634361,0.14829245931698373
logistic_regression,0.5691629955947136,0.1486424298205246
logistic_regression,0.5665198237885463,0.1484988452655889
logistic_regression,0.5629955947136563,0.1481567354509622
logistic_regression,0.5612334801762114,0.14827746741154563
logistic_regression,0.5577092511013216,0.14789719626168224
logistic_regression,0.5568281938325991,0.14825240441003987
logistic_regression,0.5559471365638766,0.14861045690061234
logistic_regression,0.5550660792951542,0.14897138803499646
logistic_regression,0.5541850220264317,0.1492997863755044
logistic_regression,0.5533039647577093,0.14966634890371783
